"date","bn","id","silky","name","longname","stat_entries","stat_branch_bytes","branch"
"2020-11-05T04:16:56","0","40","1","txSenders","Senders","9643346","72597504","branch"
"2020-11-05T04:21:56","0","00","0","[FREE_DBI]","Free DBI","2","0","branch"
"2020-11-05T04:21:56","0","01","0","[MAIN_DBI]","Main DBI","39","0","branch"
"2020-11-05T04:21:56","0","02","1","ACS","AccountChangeSetBucket","0","0","branch"
"2020-11-05T04:21:56","0","03","1","B","BloomBitsPrefix","0","0","branch"
"2020-11-05T04:21:56","0","04","1","CODE","CodeBucket","300915","2195456","branch"
"2020-11-05T04:21:56","0","05","1","CST2","CurrentStateBucket","0","0","branch"
"2020-11-05T04:21:56","0","06","1","DBINFO","DatabaseInfoBucket","4","0","branch"
"2020-11-05T04:21:56","0","07","1","DatabaseVersion","databaseVerisionKey","1","0","branch"
"2020-11-05T04:21:56","0","08","1","H","HeaderNumberPrefix","11185398","22343680","branch"
"2020-11-05T04:21:56","0","09","1","LastBlock","HeadBlockKey","1","0","branch"
"2020-11-05T04:21:56","0","10","1","LastFast","HeadFastBlockKey","1","0","branch"
"2020-11-05T04:21:56","0","11","1","LastHeader","HeadHeaderKey","1","0","branch"
"2020-11-05T04:21:56","0","12","1","PLAIN-ACS","PlainAccountChangeSetBucket","10580497","8990720","branch"
"2020-11-05T04:21:56","0","13","1","PLAIN-CST2","PlainStateBucket","443649139","104046592","branch"
"2020-11-05T04:21:56","0","14","1","PLAIN-SCS","PlainStorageChangeSetBucket","7561401","4870144","branch"
"2020-11-05T04:21:56","0","15","1","PLAIN-contractCode","PlainContractCodeBucket","24148836","33054720","branch"
"2020-11-05T04:21:56","0","16","1","SCS","StorageChangeSetBucket","0","0","branch"
"2020-11-05T04:21:56","0","17","1","SNINFO","SnapshotInfoBucket","0","0","branch"
"2020-11-05T04:21:56","0","18","1","SSP2","SyncStageProgress","7","0","branch"
"2020-11-05T04:21:56","0","19","1","SSU2","SyncStageUnwind","3","0","branch"
"2020-11-05T04:21:56","0","20","1","TrieSync","FastTrieProgressKey","0","0","branch"
"2020-11-05T04:21:56","0","21","1","b","BlockBodyPrefix","11185398","29753344","branch"
"2020-11-05T04:21:56","0","22","1","call_from_index","CallFromIndex","0","0","branch"
"2020-11-05T04:21:56","0","23","1","call_to_index","CallToIndex","0","0","branch"
"2020-11-05T04:21:56","0","24","1","clique-","CliqueBucket","0","0","branch"
"2020-11-05T04:21:56","0","25","1","contractCode","ContractCodeBucket","0","0","branch"
"2020-11-05T04:21:56","0","26","1","ethereum-config-","ConfigPrefix","1","0","branch"
"2020-11-05T04:21:56","0","27","1","h","HeaderPrefix","33556194","101519360","branch"
"2020-11-05T04:21:56","0","28","1","hAT","AccountHistoryBucket","8893","12288","branch"
"2020-11-05T04:21:56","0","29","1","hST","StorageHistoryBucket","0","0","branch"
"2020-11-05T04:21:56","0","30","1","iB","BloomBitsIndexprefix","0","0","branch"
"2020-11-05T04:21:56","0","31","1","iTh2","IntermediateTrieHashBucket","0","0","branch"
"2020-11-05T04:21:56","0","32","1","incarnationMap","IncarnationMapBucket","8433583","5246976","branch"
"2020-11-05T04:21:56","0","33","1","l","TxLookupPrefix","0","0","branch"
"2020-11-05T04:21:56","0","34","1","log","Log","384138747","561369088","branch"
"2020-11-05T04:21:56","0","35","1","log_address_index","LogAddressIndex","0","0","branch"
"2020-11-05T04:21:56","0","36","1","log_topic_index","LogTopicIndex","0","0","branch"
"2020-11-05T04:21:56","0","37","1","migrations","Migrations","11","0","branch"
"2020-11-05T04:21:56","0","38","1","r","BlockReceiptsPrefix","10580497","30883840","branch"
"2020-11-05T04:21:56","0","39","1","secure-key-","PreImagePrefix","0","0","branch"
"2020-11-05T04:21:56","0","40","1","txSenders","Senders","9643346","72597504","branch"
"2020-11-05T04:26:56","0","00","0","[FREE_DBI]","Free DBI","2","0","branch"
"2020-11-05T04:26:56","0","01","0","[MAIN_DBI]","Main DBI","39","0","branch"
"2020-11-05T04:26:56","0","02","1","ACS","AccountChangeSetBucket","0","0","branch"
"2020-11-05T04:26:56","0","03","1","B","BloomBitsPrefix","0","0","branch"
"2020-11-05T04:26:56","0","04","1","CODE","CodeBucket","300915","2195456","branch"
"2020-11-05T04:26:56","0","05","1","CST2","CurrentStateBucket","0","0","branch"
"2020-11-05T04:26:56","0","06","1","DBINFO","DatabaseInfoBucket","4","0","branch"
"2020-11-05T04:26:56","0","07","1","DatabaseVersion","databaseVerisionKey","1","0","branch"
"2020-11-05T04:26:56","0","08","1","H","HeaderNumberPrefix","11185398","22343680","branch"
"2020-11-05T04:26:56","0","09","1","LastBlock","HeadBlockKey","1","0","branch"
"2020-11-05T04:26:56","0","10","1","LastFast","HeadFastBlockKey","1","0","branch"
"2020-11-05T04:26:56","0","11","1","LastHeader","HeadHeaderKey","1","0","branch"
"2020-11-05T04:26:56","0","12","1","PLAIN-ACS","PlainAccountChangeSetBucket","10580497","8990720","branch"
"2020-11-05T04:26:56","0","13","1","PLAIN-CST2","PlainStateBucket","443649139","104046592","branch"
"2020-11-05T04:26:56","0","14","1","PLAIN-SCS","PlainStorageChangeSetBucket","7561401","4870144","branch"
"2020-11-05T04:26:56","0","15","1","PLAIN-contractCode","PlainContractCodeBucket","24148836","33054720","branch"
"2020-11-05T04:26:56","0","16","1","SCS","StorageChangeSetBucket","0","0","branch"
"2020-11-05T04:26:56","0","17","1","SNINFO","SnapshotInfoBucket","0","0","branch"
"2020-11-05T04:26:56","0","18","1","SSP2","SyncStageProgress","7","0","branch"
"2020-11-05T04:26:56","0","19","1","SSU2","SyncStageUnwind","3","0","branch"
"2020-11-05T04:26:56","0","20","1","TrieSync","FastTrieProgressKey","0","0","branch"
"2020-11-05T04:26:56","0","21","1","b","BlockBodyPrefix","11185398","29753344","branch"
"2020-11-05T04:26:56","0","22","1","call_from_index","CallFromIndex","0","0","branch"
"2020-11-05T04:26:56","0","23","1","call_to_index","CallToIndex","0","0","branch"
"2020-11-05T04:26:56","0","24","1","clique-","CliqueBucket","0","0","branch"
"2020-11-05T04:26:56","0","25","1","contractCode","ContractCodeBucket","0","0","branch"
"2020-11-05T04:26:56","0","26","1","ethereum-config-","ConfigPrefix","1","0","branch"
"2020-11-05T04:26:56","0","27","1","h","HeaderPrefix","33556194","101519360","branch"
"2020-11-05T04:26:56","0","28","1","hAT","AccountHistoryBucket","8893","12288","branch"
"2020-11-05T04:26:56","0","29","1","hST","StorageHistoryBucket","0","0","branch"
"2020-11-05T04:26:56","0","30","1","iB","BloomBitsIndexprefix","0","0","branch"
"2020-11-05T04:26:56","0","31","1","iTh2","IntermediateTrieHashBucket","0","0","branch"
"2020-11-05T04:26:56","0","32","1","incarnationMap","IncarnationMapBucket","8433583","5246976","branch"
"2020-11-05T04:26:56","0","33","1","l","TxLookupPrefix","0","0","branch"
"2020-11-05T04:26:56","0","34","1","log","Log","384138747","561369088","branch"
"2020-11-05T04:26:56","0","35","1","log_address_index","LogAddressIndex","0","0","branch"
"2020-11-05T04:26:56","0","36","1","log_topic_index","LogTopicIndex","0","0","branch"
"2020-11-05T04:26:56","0","37","1","migrations","Migrations","11","0","branch"
"2020-11-05T04:26:56","0","38","1","r","BlockReceiptsPrefix","10580497","30883840","branch"
"2020-11-05T04:26:56","0","39","1","secure-key-","PreImagePrefix","0","0","branch"
"2020-11-05T04:26:56","0","40","1","txSenders","Senders","9643346","72597504","branch"
"2020-11-05T04:31:57","0","00","0","[FREE_DBI]","Free DBI","2","0","branch"
"2020-11-05T04:31:57","0","01","0","[MAIN_DBI]","Main DBI","39","0","branch"
"2020-11-05T04:31:57","0","02","1","ACS","AccountChangeSetBucket","0","0","branch"
"2020-11-05T04:31:57","0","03","1","B","BloomBitsPrefix","0","0","branch"
"2020-11-05T04:31:57","0","04","1","CODE","CodeBucket","300915","2195456","branch"
"2020-11-05T04:31:57","0","05","1","CST2","CurrentStateBucket","0","0","branch"
"2020-11-05T04:31:57","0","06","1","DBINFO","DatabaseInfoBucket","4","0","branch"
"2020-11-05T04:31:57","0","07","1","DatabaseVersion","databaseVerisionKey","1","0","branch"
"2020-11-05T04:31:57","0","08","1","H","HeaderNumberPrefix","11185398","22343680","branch"
"2020-11-05T04:31:57","0","09","1","LastBlock","HeadBlockKey","1","0","branch"
"2020-11-05T04:31:57","0","10","1","LastFast","HeadFastBlockKey","1","0","branch"
"2020-11-05T04:31:57","0","11","1","LastHeader","HeadHeaderKey","1","0","branch"
"2020-11-05T04:31:57","0","12","1","PLAIN-ACS","PlainAccountChangeSetBucket","10580497","8990720","branch"
"2020-11-05T04:31:57","0","13","1","PLAIN-CST2","PlainStateBucket","443649139","104046592","branch"
"2020-11-05T04:31:57","0","14","1","PLAIN-SCS","PlainStorageChangeSetBucket","7561401","4870144","branch"
"2020-11-05T04:31:57","0","15","1","PLAIN-contractCode","PlainContractCodeBucket","24148836","33054720","branch"
"2020-11-05T04:31:57","0","16","1","SCS","StorageChangeSetBucket","0","0","branch"
"2020-11-05T04:31:57","0","17","1","SNINFO","SnapshotInfoBucket","0","0","branch"
"2020-11-05T04:31:57","0","18","1","SSP2","SyncStageProgress","7","0","branch"
"2020-11-05T04:31:57","0","19","1","SSU2","SyncStageUnwind","3","0","branch"
"2020-11-05T04:31:57","0","20","1","TrieSync","FastTrieProgressKey","0","0","branch"
"2020-11-05T04:31:57","0","21","1","b","BlockBodyPrefix","11185398","29753344","branch"
"2020-11-05T04:31:57","0","22","1","call_from_index","CallFromIndex","0","0","branch"
"2020-11-05T04:31:57","0","23","1","call_to_index","CallToIndex","0","0","branch"
"2020-11-05T04:31:57","0","24","1","clique-","CliqueBucket","0","0","branch"
"2020-11-05T04:31:57","0","25","1","contractCode","ContractCodeBucket","0","0","branch"
"2020-11-05T04:31:57","0","26","1","ethereum-config-","ConfigPrefix","1","0","branch"
"2020-11-05T04:31:57","0","27","1","h","HeaderPrefix","33556194","101519360","branch"
"2020-11-05T04:31:57","0","28","1","hAT","AccountHistoryBucket","8893","12288","branch"
"2020-11-05T04:31:57","0","29","1","hST","StorageHistoryBucket","0","0","branch"
"2020-11-05T04:31:57","0","30","1","iB","BloomBitsIndexprefix","0","0","branch"
"2020-11-05T04:31:57","0","31","1","iTh2","IntermediateTrieHashBucket","0","0","branch"
"2020-11-05T04:31:57","0","32","1","incarnationMap","IncarnationMapBucket","8433583","5246976","branch"
"2020-11-05T04:31:57","0","33","1","l","TxLookupPrefix","0","0","branch"
"2020-11-05T04:31:57","0","34","1","log","Log","384138747","561369088","branch"
"2020-11-05T04:31:57","0","35","1","log_address_index","LogAddressIndex","0","0","branch"
"2020-11-05T04:31:57","0","36","1","log_topic_index","LogTopicIndex","0","0","branch"
"2020-11-05T04:31:57","0","37","1","migrations","Migrations","11","0","branch"
"2020-11-05T04:31:57","0","38","1","r","BlockReceiptsPrefix","10580497","30883840","branch"
"2020-11-05T04:31:57","0","39","1","secure-key-","PreImagePrefix","0","0","branch"
"2020-11-05T04:31:57","0","40","1","txSenders","Senders","9643346","72597504","branch"
"2020-11-05T04:36:57","0","00","0","[FREE_DBI]","Free DBI","2","0","branch"
"2020-11-05T04:36:57","0","01","0","[MAIN_DBI]","Main DBI","39","0","branch"
"2020-11-05T04:36:57","0","02","1","ACS","AccountChangeSetBucket","0","0","branch"
"2020-11-05T04:36:57","0","03","1","B","BloomBitsPrefix","0","0","branch"
"2020-11-05T04:36:57","0","04","1","CODE","CodeBucket","300915","2195456","branch"
"2020-11-05T04:36:57","0","05","1","CST2","CurrentStateBucket","0","0","branch"
"2020-11-05T04:36:57","0","06","1","DBINFO","DatabaseInfoBucket","4","0","branch"
"2020-11-05T04:36:57","0","07","1","DatabaseVersion","databaseVerisionKey","1","0","branch"
"2020-11-05T04:36:57","0","08","1","H","HeaderNumberPrefix","11185398","22343680","branch"
"2020-11-05T04:36:57","0","09","1","LastBlock","HeadBlockKey","1","0","branch"
"2020-11-05T04:36:57","0","10","1","LastFast","HeadFastBlockKey","1","0","branch"
"2020-11-05T04:36:57","0","11","1","LastHeader","HeadHeaderKey","1","0","branch"
"2020-11-05T04:36:57","0","12","1","PLAIN-ACS","PlainAccountChangeSetBucket","10580497","8990720","branch"
"2020-11-05T04:36:57","0","13","1","PLAIN-CST2","PlainStateBucket","443649139","104046592","branch"
"2020-11-05T04:36:57","0","14","1","PLAIN-SCS","PlainStorageChangeSetBucket","7561401","4870144","branch"
"2020-11-05T04:36:57","0","15","1","PLAIN-contractCode","PlainContractCodeBucket","24148836","33054720","branch"
"2020-11-05T04:36:57","0","16","1","SCS","StorageChangeSetBucket","0","0","branch"
"2020-11-05T04:36:57","0","17","1","SNINFO","SnapshotInfoBucket","0","0","branch"
"2020-11-05T04:36:57","0","18","1","SSP2","SyncStageProgress","7","0","branch"
"2020-11-05T04:36:57","0","19","1","SSU2","SyncStageUnwind","3","0","branch"
"2020-11-05T04:36:57","0","20","1","TrieSync","FastTrieProgressKey","0","0","branch"
"2020-11-05T04:36:57","0","21","1","b","BlockBodyPrefix","11185398","29753344","branch"
"2020-11-05T04:36:57","0","22","1","call_from_index","CallFromIndex","0","0","branch"
"2020-11-05T04:36:57","0","23","1","call_to_index","CallToIndex","0","0","branch"
"2020-11-05T04:36:57","0","24","1","clique-","CliqueBucket","0","0","branch"
"2020-11-05T04:36:57","0","25","1","contractCode","ContractCodeBucket","0","0","branch"
"2020-11-05T04:36:57","0","26","1","ethereum-config-","ConfigPrefix","1","0","branch"
"2020-11-05T04:36:57","0","27","1","h","HeaderPrefix","33556194","101519360","branch"
"2020-11-05T04:36:57","0","28","1","hAT","AccountHistoryBucket","8893","12288","branch"
"2020-11-05T04:36:57","0","29","1","hST","StorageHistoryBucket","0","0","branch"
"2020-11-05T04:36:57","0","30","1","iB","BloomBitsIndexprefix","0","0","branch"
"2020-11-05T04:36:57","0","31","1","iTh2","IntermediateTrieHashBucket","0","0","branch"
"2020-11-05T04:36:57","0","32","1","incarnationMap","IncarnationMapBucket","8433583","5246976","branch"
"2020-11-05T04:36:57","0","33","1","l","TxLookupPrefix","0","0","branch"
"2020-11-05T04:36:57","0","34","1","log","Log","384138747","561369088","branch"
"2020-11-05T04:36:57","0","35","1","log_address_index","LogAddressIndex","0","0","branch"
"2020-11-05T04:36:57","0","36","1","log_topic_index","LogTopicIndex","0","0","branch"
"2020-11-05T04:36:57","0","37","1","migrations","Migrations","11","0","branch"
"2020-11-05T04:36:57","0","38","1","r","BlockReceiptsPrefix","10580497","30883840","branch"
"2020-11-05T04:36:57","0","39","1","secure-key-","PreImagePrefix","0","0","branch"
"2020-11-05T04:36:57","0","40","1","txSenders","Senders","9643346","72597504","branch"
"2020-11-05T04:41:57","0","00","0","[FREE_DBI]","Free DBI","2","0","branch"
"2020-11-05T04:41:57","0","01","0","[MAIN_DBI]","Main DBI","39","0","branch"
"2020-11-05T04:41:57","0","02","1","ACS","AccountChangeSetBucket","0","0","branch"
"2020-11-05T04:41:57","0","03","1","B","BloomBitsPrefix","0","0","branch"
"2020-11-05T04:41:57","0","04","1","CODE","CodeBucket","300915","2195456","branch"
"2020-11-05T04:41:57","0","05","1","CST2","CurrentStateBucket","0","0","branch"
"2020-11-05T04:41:57","0","06","1","DBINFO","DatabaseInfoBucket","4","0","branch"
"2020-11-05T04:41:57","0","07","1","DatabaseVersion","databaseVerisionKey","1","0","branch"
"2020-11-05T04:41:57","0","08","1","H","HeaderNumberPrefix","11185398","22343680","branch"
"2020-11-05T04:41:57","0","09","1","LastBlock","HeadBlockKey","1","0","branch"
"2020-11-05T04:41:57","0","10","1","LastFast","HeadFastBlockKey","1","0","branch"
"2020-11-05T04:41:57","0","11","1","LastHeader","HeadHeaderKey","1","0","branch"
"2020-11-05T04:41:57","0","12","1","PLAIN-ACS","PlainAccountChangeSetBucket","10580497","8990720","branch"
"2020-11-05T04:41:57","0","13","1","PLAIN-CST2","PlainStateBucket","443649139","104046592","branch"
"2020-11-05T04:41:57","0","14","1","PLAIN-SCS","PlainStorageChangeSetBucket","7561401","4870144","branch"
"2020-11-05T04:41:57","0","15","1","PLAIN-contractCode","PlainContractCodeBucket","24148836","33054720","branch"
"2020-11-05T04:41:57","0","16","1","SCS","StorageChangeSetBucket","0","0","branch"
"2020-11-05T04:41:57","0","17","1","SNINFO","SnapshotInfoBucket","0","0","branch"
"2020-11-05T04:41:57","0","18","1","SSP2","SyncStageProgress","7","0","branch"
"2020-11-05T04:41:57","0","19","1","SSU2","SyncStageUnwind","3","0","branch"
"2020-11-05T04:41:57","0","20","1","TrieSync","FastTrieProgressKey","0","0","branch"
"2020-11-05T04:41:57","0","21","1","b","BlockBodyPrefix","11185398","29753344","branch"
"2020-11-05T04:41:57","0","22","1","call_from_index","CallFromIndex","0","0","branch"
"2020-11-05T04:41:57","0","23","1","call_to_index","CallToIndex","0","0","branch"
"2020-11-05T04:41:57","0","24","1","clique-","CliqueBucket","0","0","branch"
"2020-11-05T04:41:57","0","25","1","contractCode","ContractCodeBucket","0","0","branch"
"2020-11-05T04:41:57","0","26","1","ethereum-config-","ConfigPrefix","1","0","branch"
"2020-11-05T04:41:57","0","27","1","h","HeaderPrefix","33556194","101519360","branch"
"2020-11-05T04:41:57","0","28","1","hAT","AccountHistoryBucket","8893","12288","branch"
"2020-11-05T04:41:57","0","29","1","hST","StorageHistoryBucket","0","0","branch"
"2020-11-05T04:41:57","0","30","1","iB","BloomBitsIndexprefix","0","0","branch"
"2020-11-05T04:41:57","0","31","1","iTh2","IntermediateTrieHashBucket","0","0","branch"
"2020-11-05T04:41:57","0","32","1","incarnationMap","IncarnationMapBucket","8433583","5246976","branch"
"2020-11-05T04:41:57","0","33","1","l","TxLookupPrefix","0","0","branch"
"2020-11-05T04:41:57","0","34","1","log","Log","384138747","561369088","branch"
"2020-11-05T04:41:57","0","35","1","log_address_index","LogAddressIndex","0","0","branch"
"2020-11-05T04:41:57","0","36","1","log_topic_index","LogTopicIndex","0","0","branch"
"2020-11-05T04:41:57","0","37","1","migrations","Migrations","11","0","branch"
"2020-11-05T04:41:57","0","38","1","r","BlockReceiptsPrefix","10580497","30883840","branch"
"2020-11-05T04:41:57","0","39","1","secure-key-","PreImagePrefix","0","0","branch"
"2020-11-05T04:41:57","0","40","1","txSenders","Senders","9643346","72597504","branch"
"2020-11-05T04:46:57","0","00","0","[FREE_DBI]","Free DBI","2","0","branch"
"2020-11-05T04:46:57","0","01","0","[MAIN_DBI]","Main DBI","39","0","branch"
"2020-11-05T04:46:57","0","02","1","ACS","AccountChangeSetBucket","0","0","branch"
"2020-11-05T04:46:57","0","03","1","B","BloomBitsPrefix","0","0","branch"
"2020-11-05T04:46:57","0","04","1","CODE","CodeBucket","302750","2203648","branch"
"2020-11-05T04:46:57","0","05","1","CST2","CurrentStateBucket","0","0","branch"
"2020-11-05T04:46:57","0","06","1","DBINFO","DatabaseInfoBucket","4","0","branch"
